player_name,RAPTOR_O,RAPTOR_D,RAPTOR_total,RAPTOR_WAR,RAPTOR_season,minutes_raptor
Gordon Hayward,-0.7956551734503151,-1.222644200496048,-2.018299373946363,0.5871950188560155,2022.0,1564
Gorgui Dieng,-1.727699134990853,1.031403649360834,-0.6962954856300184,0.4037332067441833,2022.0,381
Grant Williams,-1.024984185337344,0.3791016645227908,-0.6458825208145527,2.741497817693034,2022.0,2529
Grayson Allen,0.2143107529823984,-0.0693876080218238,0.1449231449605747,3.122603752274343,2022.0,2110
Greg Brown III,-5.553383267258776,-3.039340649992385,-8.592723917251162,-1.925576846011328,2022.0,640
Greg Monroe,-0.6611047301278239,1.186192009695382,0.5250872795675583,0.3457934176592954,2022.0,202
Hamidou Diallo,-0.8804647749511488,1.289832737384845,0.4093679624336958,2.05395584376103,2022.0,1269
Harrison Barnes,1.178854744061554,-1.690969927659564,-0.5121151835980102,2.967496496799782,2022.0,2587
Hassan Whiteside,1.007040496384917,2.261066520300096,3.268107016685014,3.765099817408517,2022.0,1227
Herbert Jones,-1.159820363341111,2.614873485136199,1.455053121795088,5.540262486949919,2022.0,2561
Ignas Brazdeikis,-1.647109484856327,-2.984383921504411,-4.631493406360738,-0.5142650441400421,2022.0,536
Immanuel Quickley,2.355006638723036,1.543113903264389,3.898120541987425,6.032749844354028,2022.0,1802
